     Yi/Gi      Z/B      Cr/U2     Cu/U2  
    .89782    .42500    .18935    .42520
    .93443    .42500    .19061    .44327
    .97103    .42500    .19438    .45798
   1.00286    .42500    .20478    .44839
   1.01878    .42500    .20933    .44221
   1.03470    .42500    .21401    .43366
   1.05061    .42500    .21366    .42932
   1.06653    .42500    .21318    .42010
   1.09836    .42500    .22746    .38728
   1.13019    .42500    .23522    .32187
   1.14610    .42500    .22340    .26285
   1.15406    .42500    .20756    .24406
   1.16202    .42500    .16435    .21847
   1.16998    .42500    .15436    .20271
   1.17412    .42500    .14403    .19622
   1.17793    .42500    .13357    .19902
   1.18207    .42500    .11567    .20491
   1.18589    .42500    .09965    .20878
   1.19385    .42500    .08791    .21522
   1.20977    .42500    .06982    .26118
   1.22568    .42500    .06050    .29578
   1.24160    .42500    .04192    .35777
   1.25751    .42500    .02746    .44935
   1.27343    .42500    .04508    .51425
   1.28934    .42500    .06283    .54842
   1.32117    .42500    .04996    .53391
   1.35300    .42500    .01733    .51306
   1.38484    .42500    .06724    .52305
   1.40075    .42500    .11618    .50289
   1.41667    .42500    .18461    .46589
   1.48116    .42500    .20500    .39732
   1.51776    .42500    .15125    .41205
   1.55437    .42500    .12101    .40651
   1.58620    .42500    .14890    .37397
   1.60211    .42500    .16535    .36232
   1.61803    .42500    .17756    .35681
   1.63394    .42500    .17456    .36870
   1.64986    .42500    .16537    .38287
   1.68169    .42500    .14384    .39982
   1.71352    .42500    .11683    .41162
   1.72944    .42500    .10393    .40995
   1.73739    .42500    .09379    .41428
   1.74535    .42500    .08531    .40185
   1.75331    .42500    .08066    .38856
   1.75745    .42500    .07967    .37948
   1.76127    .42500    .07780    .37091
   1.76541    .42500    .07997    .36030
   1.76923    .42500    .08314    .34968
   1.77718    .42500    .08574    .33625
   1.79310    .42500    .11746    .32167
   1.80901    .42500    .15039    .31521
   1.82493    .42500    .16923    .33536
   1.84085    .42500    .17786    .35560
   1.85676    .42500    .18398    .37073
   1.87268    .42500    .19075    .38576
   1.90451    .42500    .19157    .40687
   1.93634    .42500    .20084    .42012
   1.96817    .42500    .20888    .42835
   1.98408    .42500    .21362    .43076
   2.00000    .42500    .21809    .40781
    .00331    .50000    .16437    .42237
    .00745    .50000    .16330    .41944
    .01127    .50000    .16267    .41693
    .01541    .50000    .16420    .41208
    .01923    .50000    .16680    .40723
    .02718    .50000    .18099    .39298
    .04310    .50000    .20152    .37827
    .05901    .50000    .23305    .36815
    .07493    .50000    .24466    .36641
    .09085    .50000    .24754    .35453
    .10676    .50000    .25710    .33450
    .12268    .50000    .26023    .31034
    .15451    .50000    .19548    .25001
    .18634    .50000    .07875    .31206
    .21817    .50000    .04950    .38872
    .23408    .50000    .04293    .42509
    .25000    .50000    .03451    .45328
    .31449    .50000    .04137    .58499
    .35110    .50000    .17547    .55083
    .38770    .50000    .23282    .48289
    .41953    .50000    .17351    .46661
    .43545    .50000    .14845    .46315
    .45136    .50000    .12584    .45614
    .46728    .50000    .11187    .44506
    .48319    .50000    .10324    .43404
    .51502    .50000    .14945    .39590
    .54686    .50000    .16548    .38523
    .56277    .50000    .15573    .38718
    .57073    .50000    .15030    .39775
    .57869    .50000    .13604    .40017
    .58664    .50000    .11701    .40141
    .59078    .50000    .10781    .39961
    .59460    .50000    .10025    .39761
    .59874    .50000    .09477    .39344
    .60256    .50000    .08936    .38862
    .61052    .50000    .07909    .36939
    .62643    .50000    .07723    .34638
    .64235    .50000    .09331    .32149
    .65826    .50000    .10059    .30996
    .67418    .50000    .12914    .28882
    .69009    .50000    .15075    .28620
    .70601    .50000    .16776    .29183
    .73784    .50000    .17423    .32413
    .76967    .50000    .17180    .35308
    .80150    .50000    .16973    .37281
    .81742    .50000    .17017    .38453
    .83333    .50000    .17324    .39520
    .89782    .50000    .17779    .44011
    .93443    .50000    .18005    .45337
    .97103    .50000    .18373    .45475
   1.00286    .50000    .18585    .44827
   1.01878    .50000    .19121    .44213
   1.03470    .50000    .19564    .43490
   1.05061    .50000    .20148    .42437
   1.06653    .50000    .20399    .41229
   1.09836    .50000    .21692    .36813
   1.13019    .50000    .19887    .29040
   1.14610    .50000    .18417    .24481
   1.15406    .50000    .17970    .20510
   1.16202    .50000    .14559    .20119
   1.16998    .50000    .11874    .20123
   1.17412    .50000    .10324    .19912
   1.17793    .50000    .09203    .20234
   1.18207    .50000    .08489    .20959
   1.18589    .50000    .07666    .21516
   1.19385    .50000    .06242    .22139
   1.20977    .50000    .04802    .24816
   1.22568    .50000    .05102    .27610
   1.24160    .50000    .02458    .34479
   1.25751    .50000    .02033    .43200
   1.27343    .50000    .03353    .51390
   1.28934    .50000    .07733    .57316
   1.32117    .50000    .07890    .56165
   1.35300    .50000    .03438    .52190
   1.38484    .50000    .04482    .49820
   1.40075    .50000    .06119    .47672
   1.41667    .50000    .10284    .44379
   1.48116    .50000    .21624    .37460
   1.51776    .50000    .15951    .40197
   1.55437    .50000    .11971    .40762
   1.58620    .50000    .14128    .37927
   1.60211    .50000    .15596    .36730
   1.61803    .50000    .17227    .36005
   1.63394    .50000    .17544    .36651
   1.64986    .50000    .17151    .37583
   1.68169    .50000    .14844    .39749
   1.71352    .50000    .11363    .41013
   1.72944    .50000    .10526    .41124
   1.73739    .50000    .09923    .42097
   1.74535    .50000    .08904    .41136
   1.75331    .50000    .08344    .40749
   1.75745    .50000    .07994    .40189
   1.76127    .50000    .07603    .39626
   1.76541    .50000    .07291    .38705
   1.76923    .50000    .07018    .37782
   1.77718    .50000    .07713    .35294
   1.79310    .50000    .09579    .33316
   1.80901    .50000    .14313    .33503
   1.82493    .50000    .15094    .35658
   1.84085    .50000    .16586    .37755
   1.85676    .50000    .16575    .39604
   1.87268    .50000    .16340    .41336
   1.90451    .50000    .17241    .42274
   1.93634    .50000    .17847    .42958
   1.96817    .50000    .18204    .43026
   1.98408    .50000    .18381    .42765
   2.00000    .50000    .22064    .43278
    .00331    .57500    .15471    .39802
    .00745    .57500    .15012    .39549
    .01127    .57500    .14685    .39304
    .01541    .57500    .15135    .38574
    .01923    .57500    .15486    .37813
    .02718    .57500    .16457    .37762
    .04310    .57500    .17840    .36132
    .05901    .57500    .18295    .35923
    .07493    .57500    .18765    .34396
    .09085    .57500    .18380    .33656
    .10676    .57500    .19302    .31757
    .12268    .57500    .19756    .29424
    .15451    .57500    .13344    .23655
    .18634    .57500    .04109    .31032
    .21817    .57500    .03070    .38533
    .23408    .57500    .02972    .42586
    .25000    .57500    .02571    .46544
    .31449    .57500    .05174    .57995
    .35109    .57500    .17419    .52234
    .38770    .57500    .22051    .44194
    .41953    .57500    .17061    .42933
    .43545    .57500    .14764    .42537
    .45136    .57500    .12631    .42289
    .46728    .57500    .11830    .41443
    .48319    .57500    .11209    .40624
    .51502    .57500    .13672    .38183
    .54686    .57500    .16807    .36637
    .56277    .57500    .16077    .36915
    .57073    .57500    .15040    .36900
    .57869    .57500    .14104    .36998
    .58664    .57500    .12663    .36635
    .59078    .57500    .12142    .36485
    .59460    .57500    .11647    .36339
    .59874    .57500    .11215    .35477
    .60256    .57500    .10815    .34601
    .61052    .57500    .10690    .33963
    .62643    .57500    .10580    .31532
    .64235    .57500    .11590    .30267
    .65826    .57500    .13055    .29132
    .67418    .57500    .15073    .28976
    .69009    .57500    .16010    .29907
    .70601    .57500    .16810    .30910
    .73784    .57500    .16641    .32653
    .76967    .57500    .16516    .33975
    .80150    .57500    .16403    .36607
    .81742    .57500    .16296    .38360
    .83333    .57500    .15818    .40542
    .89782    .57500    .17824    .39852
    .93443    .57500    .17826    .41331
    .97103    .57500    .18159    .42193
   1.00286    .57500    .18427    .42536
   1.01878    .57500    .18484    .42439
   1.03470    .57500    .18521    .41978
   1.05061    .57500    .17970    .41087
   1.06653    .57500    .17348    .40134
   1.09836    .57500    .15750    .36954
   1.13019    .57500    .14653    .30378
   1.14610    .57500    .15761    .24552
   1.15406    .57500    .11914    .21708
   1.16202    .57500    .11410    .19785
   1.16998    .57500    .07246    .20392
   1.17412    .57500    .05639    .20427
   1.17793    .57500    .04250    .21076
   1.18207    .57500    .03602    .21522
   1.18589    .57500    .03041    .21766
   1.19385    .57500    .02865    .23160
   1.20977    .57500    .02053    .26494
   1.22568    .57500    .02265    .29298
   1.24160    .57500    .01972    .33258
   1.25751    .57500    .01462    .40241
   1.27343    .57500    .02812    .46364
   1.28934    .57500    .05260    .52346
   1.32117    .57500    .08686    .54206
   1.35300    .57500    .05860    .50858
   1.38484    .57500    .06610    .48269
   1.40075    .57500    .07871    .46314
   1.41667    .57500    .10657    .43027
   1.48116    .57500    .20795    .36650
   1.51776    .57500    .16587    .37587
   1.55437    .57500    .14239    .37320
   1.58620    .57500    .15076    .35865
   1.60211    .57500    .15789    .35463
   1.61803    .57500    .16428    .35347
   1.63394    .57500    .16624    .35796
   1.64986    .57500    .16308    .36499
   1.68169    .57500    .15028    .37752
   1.71352    .57500    .13722    .38313
   1.72944    .57500    .13420    .38077
   1.73739    .57500    .12324    .38223
   1.74535    .57500    .12190    .37450
   1.75331    .57500    .11159    .36850
   1.75745    .57500    .10993    .36415
   1.76127    .57500    .10825    .36027
   1.76541    .57500    .10690    .35190
   1.76923    .57500    .10611    .34317
   1.77718    .57500    .11124    .33538
   1.79310    .57500    .13197    .32423
   1.80901    .57500    .16146    .32230
   1.82493    .57500    .17566    .33863
   1.84085    .57500    .16776    .35306
   1.85676    .57500    .16998    .36820
   1.87268    .57500    .17081    .38575
   1.90451    .57500    .17783    .39907
   1.93634    .57500    .18502    .40678
   1.96817    .57500    .17418    .42300
   1.98408    .57500    .17294    .42692
   2.00000    .57500    .20106    .42745
    .00331    .65000    .14200    .39318
    .00745    .65000    .14482    .39306
    .01127    .65000    .14749    .39331
    .01541    .65000    .15370    .38794
    .01923    .65000    .16029    .38279
    .02718    .65000    .15677    .37863
    .04310    .65000    .17427    .35350
    .05901    .65000    .17746    .34775
    .07493    .65000    .18749    .34147
    .09085    .65000    .18703    .31516
    .10676    .65000    .18786    .30188
    .12268    .65000    .18373    .28221
    .15451    .65000    .12386    .22625
    .18634    .65000    .02967    .30279
    .21817    .65000    .02400    .36895
    .23408    .65000    .03213    .40136
    .25000    .65000    .03851    .42591
    .31449    .65000    .05289    .57140
    .35109    .65000    .17085    .49892
    .38770    .65000    .23668    .41484
    .41953    .65000    .18221    .41801
    .43545    .65000    .15681    .41909
    .45136    .65000    .13622    .41768
    .46728    .65000    .12706    .40990
    .48319    .65000    .12318    .40109
    .51502    .65000    .14041    .37926
    .54686    .65000    .16324    .37244
    .56277    .65000    .15198    .37839
    .57073    .65000    .14624    .37525
    .57869    .65000    .13622    .37269
    .58664    .65000    .12012    .36458
    .59078    .65000    .11860    .36330
    .59460    .65000    .11715    .36180
    .59874    .65000    .11224    .35826
    .60256    .65000    .10707    .35454
    .61052    .65000    .09836    .34484
    .62643    .65000    .11020    .32347
    .64235    .65000    .11678    .30558
    .65826    .65000    .13225    .29968
    .67418    .65000    .14931    .29491
    .69009    .65000    .16087    .30333
    .70601    .65000    .16866    .31355
    .73784    .65000    .16700    .32999
    .76967    .65000    .16520    .34294
    .80150    .65000    .16282    .35131
    .81742    .65000    .16161    .35645
    .83333    .65000    .16090    .36216
    .89782    .65000    .16938    .41417
    .93443    .65000    .17034    .42530
    .97103    .65000    .17586    .42879
   1.00286    .65000    .17567    .42119
   1.01878    .65000    .17410    .41474
   1.03470    .65000    .17306    .40819
   1.05061    .65000    .16677    .39968
   1.06653    .65000    .16558    .38804
   1.09836    .65000    .15881    .34907
   1.13019    .65000    .15112    .27443
   1.14610    .65000    .12512    .22057
   1.15406    .65000    .11010    .20383
   1.16202    .65000    .07692    .20348
   1.16998    .65000    .05528    .20112
   1.17412    .65000    .04202    .20931
   1.17793    .65000    .03500    .22017
   1.18207    .65000    .02887    .23027
   1.18589    .65000    .02241    .23894
   1.19385    .65000    .01942    .25090
   1.20977    .65000    .02107    .27821
   1.22568    .65000    .01783    .29474
   1.24160    .65000    .00706    .33632
   1.25751    .65000    .00650    .39800
   1.27343    .65000    .02804    .46075
   1.28934    .65000    .05146    .52082
   1.32117    .65000    .08439    .53653
   1.35300    .65000    .06199    .50707
   1.38484    .65000    .06818    .46998
   1.40075    .65000    .08975    .44554
   1.41667    .65000    .11898    .41555
   1.48116    .65000    .20742    .35567
   1.51776    .65000    .17082    .36961
   1.55437    .65000    .14790    .36670
   1.58620    .65000    .15584    .35712
   1.60211    .65000    .16148    .35492
   1.61803    .65000    .16677    .35616
   1.63394    .65000    .16718    .36215
   1.64986    .65000    .16431    .36860
   1.68169    .65000    .15623    .37598
   1.71352    .65000    .14489    .38313
   1.72944    .65000    .13556    .38651
   1.73739    .65000    .13057    .38062
   1.74535    .65000    .12516    .37557
   1.75331    .65000    .11468    .36613
   1.75745    .65000    .11740    .36357
   1.76127    .65000    .11923    .36128
   1.76541    .65000    .11661    .35824
   1.76923    .65000    .11464    .35515
   1.77718    .65000    .11488    .34719
   1.79310    .65000    .13430    .33674
   1.80901    .65000    .14554    .33170
   1.82493    .65000    .14731    .35103
   1.84085    .65000    .15806    .35255
   1.85676    .65000    .15995    .36172
   1.87268    .65000    .15990    .37190
   1.90451    .65000    .16198    .38543
   1.93634    .65000    .16371    .39494
   1.96817    .65000    .16700    .40321
   1.98408    .65000    .16869    .40361
   2.00000    .65000    .17638    .38285
    .00331    .72500    .12803    .37936
    .00745    .72500    .12718    .37782
    .01127    .72500    .12534    .37714
    .01541    .72500    .12920    .37496
    .01923    .72500    .13409    .37186
    .02718    .72500    .13856    .35762
    .04310    .72500    .15622    .34714
    .05901    .72500    .16436    .34063
    .07493    .72500    .17900    .32798
    .09085    .72500    .17506    .31528
    .10676    .72500    .18050    .29754
    .12268    .72500    .18252    .26684
    .15451    .72500    .10249    .22769
    .18634    .72500    .03331    .31362
    .21817    .72500    .01936    .38064
    .23408    .72500    .02039    .41548
    .25000    .72500    .01940    .44216
    .31449    .72500    .05421    .54476
    .35110    .72500    .17005    .48679
    .38770    .72500    .22621    .40518
    .41953    .72500    .17631    .40150
    .43545    .72500    .15473    .40419
    .45136    .72500    .14196    .40330
    .46728    .72500    .13570    .39320
    .48319    .72500    .13336    .38159
    .51502    .72500    .14508    .36863
    .54686    .72500    .15315    .36564
    .56277    .72500    .14853    .36778
    .57073    .72500    .14281    .36951
    .57869    .72500    .12811    .36867
    .58664    .72500    .12159    .36693
    .59078    .72500    .11667    .36540
    .59460    .72500    .11228    .36370
    .59874    .72500    .10940    .35766
    .60256    .72500    .10610    .35185
    .61052    .72500    .10559    .34029
    .62643    .72500    .11363    .32203
    .64235    .72500    .12644    .31296
    .65826    .72500    .13751    .30749
    .67418    .72500    .15131    .30784
    .69009    .72500    .15942    .31578
    .70601    .72500    .16583    .32482
    .73784    .72500    .16509    .34220
    .76967    .72500    .16331    .35277
    .80150    .72500    .15326    .36152
    .81742    .72500    .15078    .36525
    .83333    .72500    .15251    .36823
    .89782    .72500    .13102    .39161
    .93443    .72500    .13523    .39803
    .97103    .72500    .14436    .39764
   1.00286    .72500    .14742    .39300
   1.01878    .72500    .14944    .39037
   1.03470    .72500    .14984    .38635
   1.05061    .72500    .15289    .37531
   1.06653    .72500    .15328    .36471
   1.09836    .72500    .15960    .32970
   1.13019    .72500    .14723    .27240
   1.14610    .72500    .13187    .21269
   1.15406    .72500    .09604    .20427
   1.16202    .72500    .07051    .20109
   1.16998    .72500    .05199    .21724
   1.17412    .72500    .03786    .22507
   1.17793    .72500    .02877    .23110
   1.18207    .72500    .02777    .24102
   1.18589    .72500    .02739    .24953
   1.19385    .72500    .01698    .25570
   1.20977    .72500    .02053    .27544
   1.22568    .72500    .01444    .30380
   1.24160    .72500    .01218    .34172
   1.25751    .72500    .02316    .40375
   1.27343    .72500    .03397    .46994
   1.28934    .72500    .04942    .53426
   1.32117    .72500    .10597    .55113
   1.35300    .72500    .10208    .51714
   1.38484    .72500    .10244    .45953
   1.40075    .72500    .11820    .42677
   1.41667    .72500    .14696    .38818
   1.48116    .72500    .18113    .33358
   1.51776    .72500    .16308    .34780
   1.55437    .72500    .15065    .35167
   1.58620    .72500    .15366    .34657
   1.60211    .72500    .15671    .34651
   1.61803    .72500    .15912    .34795
   1.63394    .72500    .15802    .35214
   1.64986    .72500    .15583    .35678
   1.68169    .72500    .14257    .36882
   1.71352    .72500    .13960    .37412
   1.72944    .72500    .12967    .37350
   1.73739    .72500    .11893    .37641
   1.74535    .72500    .12257    .37320
   1.75331    .72500    .11049    .36982
   1.75745    .72500    .10561    .36842
   1.76127    .72500    .10093    .36698
   1.76541    .72500    .10269    .36159
   1.76923    .72500    .10395    .35589
   1.77718    .72500    .09971    .35101
   1.79310    .72500    .11018    .33836
   1.80901    .72500    .11649    .33702
   1.82493    .72500    .13223    .34283
   1.84085    .72500    .13426    .35442
   1.85676    .72500    .13472    .36250
   1.87268    .72500    .13521    .37011
   1.90451    .72500    .13784    .38190
   1.93634    .72500    .14626    .38862
   1.96817    .72500    .14833    .39217
   1.98408    .72500    .15104    .39200
   2.00000    .72500    .15808    .38557
    .00331    .80000    .11375    .37606
    .00745    .80000    .11635    .37307
    .01127    .80000    .11873    .37021
    .01541    .80000    .12094    .36673
    .01923    .80000    .12205    .36390
    .02718    .80000    .13001    .35372
    .04310    .80000    .14046    .34243
    .05901    .80000    .15232    .33753
    .07493    .80000    .17012    .31337
    .09085    .80000    .17219    .30596
    .10676    .80000    .17834    .28853
    .12268    .80000    .16665    .26846
    .15451    .80000    .09143    .22490
    .18634    .80000    .03974    .28631
    .21817    .80000    .02225    .35900
    .23408    .80000    .02208    .40341
    .25000    .80000    .02699    .45036
    .31449    .80000    .09431    .54254
    .35109    .80000    .20326    .45069
    .38770    .80000    .21756    .38760
    .41953    .80000    .17922    .38831
    .43545    .80000    .16158    .39044
    .45136    .80000    .15054    .39188
    .46728    .80000    .14827    .38185
    .48319    .80000    .14921    .37310
    .51502    .80000    .14772    .36840
    .54686    .80000    .14478    .37104
    .56277    .80000    .13714    .37081
    .57073    .80000    .13500    .36928
    .57869    .80000    .12880    .36907
    .58664    .80000    .12135    .36754
    .59078    .80000    .11555    .36425
    .59460    .80000    .10991    .36128
    .59874    .80000    .11073    .35666
    .60256    .80000    .11116    .35201
    .61052    .80000    .10293    .34409
    .62643    .80000    .11531    .32543
    .64235    .80000    .12456    .31681
    .65826    .80000    .13311    .30948
    .67418    .80000    .14394    .30892
    .69009    .80000    .14955    .31043
    .70601    .80000    .15729    .31101
    .73784    .80000    .15697    .32402
    .76967    .80000    .15738    .33460
    .80150    .80000    .14699    .34398
    .81742    .80000    .14249    .34942
    .83333    .80000    .14102    .35458
    .89782    .80000    .13522    .39176
    .93443    .80000    .13765    .40024
    .97103    .80000    .14383    .40376
   1.00286    .80000    .14517    .39367
   1.01878    .80000    .14535    .38931
   1.03470    .80000    .14390    .38497
   1.05061    .80000    .15017    .37552
   1.06653    .80000    .15417    .36390
   1.09836    .80000    .15740    .32590
   1.13019    .80000    .15120    .24032
   1.14610    .80000    .10738    .20506
   1.15406    .80000    .08412    .20604
   1.16202    .80000    .06111    .21356
   1.16998    .80000    .03843    .23137
   1.17412    .80000    .03230    .23757
   1.17793    .80000    .02973    .24071
   1.18207    .80000    .02939    .24814
   1.18589    .80000    .02947    .25453
   1.19385    .80000    .02086    .26693
   1.20977    .80000    .02282    .28011
   1.22568    .80000    .02329    .29470
   1.24160    .80000    .01795    .33354
   1.25751    .80000   -.00091    .37936
   1.27343    .80000    .01447    .43511
   1.28934    .80000    .05978    .48837
   1.32117    .80000    .12887    .53339
   1.35300    .80000    .12446    .51845
   1.38484    .80000    .10681    .44549
   1.40075    .80000    .11905    .40762
   1.41667    .80000    .14381    .36982
   1.48116    .80000    .18848    .34330
   1.51776    .80000    .16425    .35421
   1.55437    .80000    .15158    .35313
   1.58620    .80000    .14878    .35197
   1.60211    .80000    .14893    .35240
   1.61803    .80000    .14873    .35352
   1.63394    .80000    .14745    .35753
   1.64986    .80000    .14556    .36244
   1.68169    .80000    .14298    .37034
   1.71352    .80000    .13073    .37460
   1.72944    .80000    .12240    .37818
   1.73739    .80000    .12368    .37634
   1.74535    .80000    .11714    .37469
   1.75331    .80000    .11043    .37432
   1.75745    .80000    .10439    .37140
   1.76127    .80000    .09933    .36796
   1.76541    .80000    .10193    .36399
   1.76923    .80000    .10460    .36006
   1.77718    .80000    .10234    .35535
   1.79310    .80000    .11105    .34602
   1.80901    .80000    .10857    .34174
   1.82493    .80000    .12463    .33834
   1.84085    .80000    .12001    .34366
   1.85676    .80000    .12519    .34998
   1.87268    .80000    .13098    .35644
   1.90451    .80000    .13761    .36376
   1.93634    .80000    .14809    .36780
   1.96817    .80000    .14430    .37953
   1.98408    .80000    .14455    .38254
   2.00000    .80000    .14050    .36358
    .00331    .85000    .09059    .33339
    .00745    .85000    .09317    .32834
    .01127    .85000    .09569    .32340
    .01541    .85000    .09543    .31813
    .01923    .85000    .09470    .31248
    .02718    .85000    .09716    .30418
    .04310    .85000    .11613    .29758
    .05901    .85000    .13135    .28803
    .07493    .85000    .14384    .27960
    .09085    .85000    .15803    .27189
    .10676    .85000    .16375    .25665
    .12268    .85000    .15911    .22781
    .15451    .85000    .06736    .22315
    .18634    .85000    .02324    .30591
    .21817    .85000    .01970    .37610
    .23408    .85000    .03422    .41941
    .25000    .85000    .05106    .45915
    .31449    .85000    .08083    .53054
    .35109    .85000    .17675    .44779
    .38770    .85000    .20846    .38993
    .41953    .85000    .17763    .38584
    .43545    .85000    .16644    .38394
    .45136    .85000    .15711    .38158
    .46728    .85000    .14624    .38046
    .48319    .85000    .13936    .37808
    .51502    .85000    .13153    .37070
    .54686    .85000    .13304    .36740
    .56277    .85000    .13075    .36313
    .57073    .85000    .12743    .36253
    .57869    .85000    .12453    .35839
    .58664    .85000    .11547    .35436
    .59078    .85000    .11439    .35168
    .59460    .85000    .11297    .34924
    .59874    .85000    .10994    .34212
    .60256    .85000    .10708    .33504
    .61052    .85000    .10696    .32475
    .62643    .85000    .11543    .30796
    .64235    .85000    .12131    .29872
    .65826    .85000    .12962    .29282
    .67418    .85000    .13641    .29155
    .69009    .85000    .13891    .29523
    .70601    .85000    .14077    .29989
    .73784    .85000    .14023    .31372
    .76967    .85000    .13685    .32532
    .80150    .85000    .13077    .32863
    .81742    .85000    .12945    .32915
    .83333    .85000    .12737    .33150
    .89782    .85000    .11391    .35120
    .93443    .85000    .11337    .35672
    .97103    .85000    .11479    .36453
   1.00286    .85000    .11620    .36335
   1.01878    .85000    .11845    .36191
   1.03470    .85000    .12188    .35979
   1.05061    .85000    .12597    .35373
   1.06653    .85000    .13273    .34380
   1.09836    .85000    .15344    .30566
   1.13019    .85000    .14083    .22502
   1.14610    .85000    .09516    .20059
   1.15406    .85000    .07497    .20066
   1.16202    .85000    .04586    .21887
   1.16998    .85000    .03177    .23645
   1.17412    .85000    .02228    .24107
   1.17793    .85000    .01564    .24300
   1.18207    .85000    .01978    .24752
   1.18589    .85000    .02331    .25129
   1.19385    .85000    .02718    .26393
   1.20977    .85000    .03371    .27603
   1.22568    .85000    .02655    .30928
   1.24160    .85000    .02703    .35341
   1.25751    .85000    .02769    .40225
   1.27343    .85000    .03538    .44971
   1.28934    .85000    .05169    .48642
   1.32117    .85000    .11901    .51441
   1.35300    .85000    .15768    .48068
   1.38484    .85000    .13176    .42624
   1.40075    .85000    .12964    .39814
   1.41667    .85000    .14366    .37044
   1.48116    .85000    .18836    .34240
   1.51776    .85000    .16891    .34821
   1.55437    .85000    .15615    .35007
   1.58620    .85000    .14899    .34877
   1.60211    .85000    .14543    .34896
   1.61803    .85000    .14324    .35068
   1.63394    .85000    .14222    .35171
   1.64986    .85000    .14085    .35322
   1.68169    .85000    .13806    .35847
   1.71352    .85000    .13179    .36029
   1.72944    .85000    .12785    .36063
   1.73739    .85000    .12051    .36256
   1.74535    .85000    .11830    .35828
   1.75331    .85000    .10925    .35774
   1.75745    .85000    .10616    .35504
   1.76127    .85000    .10248    .35222
   1.76541    .85000    .09810    .34579
   1.76923    .85000    .09393    .33960
   1.77718    .85000    .09356    .32812
   1.79310    .85000    .10002    .31762
   1.80901    .85000    .10359    .31536
   1.82493    .85000    .11067    .30755
   1.84085    .85000    .11302    .31191
   1.85676    .85000    .11328    .31558
   1.87268    .85000    .11526    .31975
   1.90451    .85000    .11971    .32659
   1.93634    .85000    .12648    .33227
   1.96817    .85000    .12721    .34239
   1.98408    .85000    .12773    .34652
   2.00000    .85000    .12656    .31731
    .00331    .90000    .08704    .32110
    .00745    .90000    .08754    .31942
    .01127    .90000    .08703    .31842
    .01541    .90000    .08621    .31562
    .01923    .90000    .08485    .31273
    .02718    .90000    .09694    .30473
    .04310    .90000    .11199    .29898
    .05901    .90000    .13629    .29175
    .07493    .90000    .12508    .29264
    .09085    .90000    .14158    .28010
    .10676    .90000    .14641    .26150
    .12268    .90000    .13968    .22799
    .15451    .90000    .05169    .23387
    .18634    .90000    .02153    .30807
    .21817    .90000    .01823    .36896
    .23408    .90000    .03476    .40271
    .25000    .90000    .05907    .43295
    .31449    .90000    .06502    .49033
    .35109    .90000    .14246    .44629
    .38770    .90000    .18105    .39372
    .41953    .90000    .16612    .38012
    .43545    .90000    .15904    .37538
    .45136    .90000    .15351    .36832
    .46728    .90000    .14373    .36728
    .48319    .90000    .13250    .37012
    .51502    .90000    .11394    .37314
    .54686    .90000    .10574    .37120
    .56277    .90000    .10741    .36742
    .57073    .90000    .10507    .36585
    .57869    .90000    .10899    .35600
    .58664    .90000    .10617    .35412
    .59078    .90000    .10521    .35041
    .59460    .90000    .10364    .34695
    .59874    .90000    .10320    .34135
    .60256    .90000    .10252    .33594
    .61052    .90000    .10453    .32826
    .62643    .90000    .10916    .31102
    .64235    .90000    .11793    .30310
    .65826    .90000    .12006    .30032
    .67418    .90000    .12021    .30248
    .69009    .90000    .11964    .30636
    .70601    .90000    .12013    .30954
    .73784    .90000    .12217    .32001
    .76967    .90000    .12148    .32868
    .80150    .90000    .11780    .33196
    .81742    .90000    .11421    .33367
    .83333    .90000    .11091    .33596
    .89782    .90000    .10016    .35231
    .93443    .90000    .09976    .35912
    .97103    .90000    .10669    .36470
   1.00286    .90000    .11101    .36563
   1.01878    .90000    .11034    .36561
   1.03470    .90000    .10989    .36490
   1.05061    .90000    .11435    .35824
   1.06653    .90000    .12350    .34689
   1.09836    .90000    .14623    .31130
   1.13019    .90000    .13047    .23191
   1.14610    .90000    .08701    .20536
   1.15406    .90000    .06821    .21262
   1.16202    .90000    .04537    .22574
   1.16998    .90000    .04613    .23920
   1.17412    .90000    .03071    .24879
   1.17793    .90000    .01859    .25553
   1.18207    .90000    .03319    .25715
   1.18589    .90000    .04602    .25879
   1.19385    .90000    .01708    .28121
   1.20977    .90000    .02054    .29690
   1.22568    .90000    .01168    .32481
   1.24160    .90000    .04335    .33603
   1.25751    .90000    .04016    .37551
   1.27343    .90000    .03857    .41328
   1.28934    .90000    .04027    .44295
   1.32117    .90000    .09606    .47957
   1.35300    .90000    .13983    .46378
   1.38484    .90000    .11644    .42113
   1.40075    .90000    .10898    .40283
   1.41667    .90000    .10652    .38988
   1.48116    .90000    .17130    .34565
   1.51776    .90000    .15388    .34698
   1.55437    .90000    .14440    .34539
   1.58620    .90000    .13230    .34871
   1.60211    .90000    .12724    .35007
   1.61803    .90000    .12397    .35175
   1.63394    .90000    .12411    .35424
   1.64986    .90000    .12237    .35612
   1.68169    .90000    .12369    .35564
   1.71352    .90000    .11564    .35707
   1.72944    .90000    .10863    .35628
   1.73739    .90000    .10696    .35778
   1.74535    .90000    .10373    .35254
   1.75331    .90000    .09763    .34948
   1.75745    .90000    .09539    .34692
   1.76127    .90000    .09286    .34451
