     Yi/Gi      Z/B      Cr/U2     Cu/U2  
    .80601    .42500    .18307    .32845
    .83784    .42500    .18090    .34609
    .86967    .42500    .18189    .35980
    .90150    .42500    .18850    .38009
    .91742    .42500    .19125    .39187
    .93333    .42500    .19318    .40254
    .99782    .42500    .20548    .43064
   1.03443    .42500    .22012    .42473
   1.07103    .42500    .23094    .40853
   1.10286    .42500    .24142    .37376
   1.11878    .42500    .24515    .34600
   1.13470    .42500    .24381    .30835
   1.15061    .42500    .21524    .27245
   1.16653    .42500    .16412    .25164
   1.19836    .42500    .09071    .30062
   1.23019    .42500    .06956    .35107
   1.24610    .42500    .04105    .36382
   1.25406    .42500    .02984    .38151
   1.26202    .42500    .00716    .38453
   1.26998    .42500    .01742    .42096
   1.27412    .42500    .00799    .44095
   1.27793    .42500   -.00021    .45888
   1.28207    .42500    .00251    .47864
   1.28589    .42500    .00437    .49843
   1.29385    .42500    .00891    .51094
   1.30977    .42500    .04177    .57557
   1.32568    .42500    .07655    .59478
   1.34160    .42500    .09774    .58771
   1.35751    .42500    .11868    .56577
   1.37343    .42500    .09183    .54595
   1.38934    .42500    .06473    .52755
   1.42117    .42500    .06132    .48394
   1.45300    .42500    .08908    .42005
   1.48484    .42500    .18756    .36067
   1.50075    .42500    .20978    .34989
   1.51667    .42500    .21368    .35488
   1.58116    .42500    .14895    .38680
   1.61776    .42500    .14318    .37188
   1.65437    .42500    .15476    .34935
   1.68620    .42500    .16936    .35711
   1.70211    .42500    .16903    .36576
   1.71803    .42500    .16499    .37652
   1.73394    .42500    .15514    .38963
   1.74986    .42500    .14563    .40228
   1.78169    .42500    .13144    .40377
   1.81352    .42500    .12184    .40393
   1.82944    .42500    .12222    .40327
   1.83739    .42500    .12741    .40240
   1.84535    .42500    .11714    .39665
   1.85331    .42500    .11562    .39119
   1.85745    .42500    .11367    .38876
   1.86127    .42500    .11160    .38712
   1.86541    .42500    .11592    .38415
   1.86923    .42500    .11998    .38101
   1.87718    .42500    .11747    .38188
   1.89310    .42500    .14338    .39022
   1.90901    .42500    .16657    .38606
   1.92493    .42500    .17351    .40109
   1.94085    .42500    .18738    .40726
   1.95676    .42500    .19543    .41547
   1.97268    .42500    .20539    .42212
    .03169    .50000    .18816    .43715
    .06352    .50000    .18412    .40030
    .07944    .50000    .19552    .38064
    .08740    .50000    .20574    .36836
    .09535    .50000    .20628    .35570
    .10331    .50000    .21245    .32999
    .10745    .50000    .20945    .32245
    .11127    .50000    .20574    .31515
    .11541    .50000    .21194    .30288
    .11923    .50000    .21984    .29056
    .12718    .50000    .21953    .27261
    .14310    .50000    .22005    .22725
    .15901    .50000    .17125    .19494
    .17493    .50000    .11426    .22099
    .19085    .50000    .07669    .27175
    .20676    .50000    .05756    .31437
    .22268    .50000    .03611    .36167
    .25451    .50000    .03193    .48677
    .28634    .50000    .05450    .55090
    .31817    .50000    .04490    .55372
    .33408    .50000    .04298    .54517
    .35000    .50000    .04515    .53222
    .41449    .50000    .23912    .38650
    .45110    .50000    .20687    .39172
    .48770    .50000    .15959    .41080
    .51953    .50000    .13058    .40128
    .53545    .50000    .12607    .39148
    .55136    .50000    .12458    .38100
    .56728    .50000    .14346    .36797
    .58319    .50000    .15926    .36190
    .61502    .50000    .16954    .36764
    .64686    .50000    .14034    .38076
    .66277    .50000    .12659    .38578
    .67073    .50000    .12247    .39918
    .67869    .50000    .11007    .39461
    .68664    .50000    .09809    .39033
    .69078    .50000    .09263    .38737
    .69460    .50000    .08779    .38363
    .69874    .50000    .08178    .37581
    .70256    .50000    .07564    .36867
    .71052    .50000    .07212    .34672
    .72643    .50000    .08629    .31752
    .74235    .50000    .11669    .30024
    .75826    .50000    .13253    .30346
    .77418    .50000    .16703    .31407
    .79009    .50000    .17595    .33050
    .80601    .50000    .18464    .34563
    .83784    .50000    .17971    .37762
    .86967    .50000    .17805    .40391
    .90150    .50000    .18716    .42225
    .91742    .50000    .19269    .42916
    .93333    .50000    .19925    .43438
    .99782    .50000    .18930    .43172
   1.03443    .50000    .20089    .42045
   1.07103    .50000    .21161    .40036
   1.10286    .50000    .22521    .36216
   1.11878    .50000    .22732    .33380
   1.13470    .50000    .21917    .29465
   1.15061    .50000    .18395    .25139
   1.16653    .50000    .12714    .24824
   1.19836    .50000    .07060    .32387
   1.23019    .50000    .05438    .36054
   1.24610    .50000    .02951    .37197
   1.25406    .50000    .02622    .38896
   1.26202    .50000    .00335    .41455
   1.26998    .50000    .00551    .42304
   1.27412    .50000   -.00702    .43311
   1.27793    .50000   -.01835    .44385
   1.28207    .50000   -.01652    .45494
   1.28589    .50000   -.01461    .46500
   1.29385    .50000   -.01569    .47952
   1.30977    .50000    .00504    .51518
   1.32568    .50000    .05761    .56162
   1.34160    .50000    .10713    .56058
   1.35751    .50000    .14486    .55562
   1.37343    .50000    .15204    .53829
   1.38934    .50000    .13350    .52343
   1.42117    .50000    .08153    .47350
   1.45300    .50000    .06128    .42651
   1.48484    .50000    .15806    .35307
   1.50075    .50000    .20439    .32878
   1.51667    .50000    .23462    .32213
   1.58116    .50000    .15985    .38000
   1.61776    .50000    .13834    .37350
   1.65437    .50000    .14152    .35647
   1.68620    .50000    .16675    .35963
   1.70211    .50000    .17058    .36775
   1.71803    .50000    .16828    .37909
   1.73394    .50000    .15548    .39160
   1.74986    .50000    .14189    .40440
   1.78169    .50000    .12386    .41540
   1.81352    .50000    .11481    .41963
   1.82944    .50000    .11990    .41430
   1.83739    .50000    .11010    .43253
   1.84535    .50000    .11163    .42664
   1.85331    .50000    .10267    .42042
   1.85745    .50000    .10236    .42257
   1.86127    .50000    .10088    .42510
   1.86541    .50000    .10223    .41794
   1.86923    .50000    .10412    .41084
   1.87718    .50000    .10555    .40680
   1.89310    .50000    .12781    .39745
   1.90901    .50000    .14701    .40778
   1.92493    .50000    .15844    .41682
   1.94085    .50000    .17564    .41650
   1.95676    .50000    .17519    .42306
   1.97268    .50000    .17747    .42595
    .03169    .57500    .16679    .41632
    .06352    .57500    .16444    .38641
    .07944    .57500    .15894    .36345
    .08739    .57500    .15892    .35071
    .09535    .57500    .16063    .33238
    .10331    .57500    .16083    .31901
    .10745    .57500    .15909    .31065
    .11127    .57500    .15702    .30287
    .11541    .57500    .16172    .29073
    .11923    .57500    .16548    .27922
    .12718    .57500    .17286    .27054
    .14310    .57500    .16611    .21407
    .15901    .57500    .12274    .19480
    .17493    .57500    .06874    .22077
    .19085    .57500    .03392    .28169
    .20676    .57500    .02591    .31805
    .22268    .57500    .01743    .35645
    .25451    .57500    .02969    .46092
    .28634    .57500    .06973    .55621
    .31817    .57500    .06982    .54534
    .33408    .57500    .06702    .53751
    .35000    .57500    .06290    .52582
    .41449    .57500    .22936    .36955
    .45109    .57500    .20042    .36706
    .48770    .57500    .16299    .37529
    .51953    .57500    .14436    .36996
    .53545    .57500    .13988    .36351
    .55136    .57500    .13822    .35680
    .56728    .57500    .14889    .35035
    .58319    .57500    .16286    .34397
    .61502    .57500    .16464    .35065
    .64685    .57500    .15348    .36239
    .66277    .57500    .14007    .36690
    .67073    .57500    .12600    .36977
    .67869    .57500    .12037    .36607
    .68664    .57500    .11116    .36164
    .69078    .57500    .10649    .35914
    .69460    .57500    .10144    .35690
    .69874    .57500    .09947    .34736
    .70256    .57500    .09838    .33759
    .71052    .57500    .09793    .33085
    .72643    .57500    .11056    .30811
    .74235    .57500    .13406    .30086
    .75826    .57500    .15283    .30132
    .77418    .57500    .16167    .30920
    .79009    .57500    .16503    .32094
    .80601    .57500    .16820    .33168
    .83784    .57500    .17290    .34454
    .86967    .57500    .17677    .35953
    .90150    .57500    .17394    .40192
    .91742    .57500    .17388    .41904
    .93333    .57500    .17473    .43403
    .99782    .57500    .18867    .40948
   1.03443    .57500    .18566    .40627
   1.07103    .57500    .18503    .39121
   1.10286    .57500    .17842    .36202
   1.11878    .57500    .17795    .33767
   1.13470    .57500    .17284    .30427
   1.15061    .57500    .15034    .26487
   1.16653    .57500    .10371    .24802
   1.19836    .57500    .02846    .31765
   1.23019    .57500    .03737    .34601
   1.24610    .57500    .02720    .36044
   1.25406    .57500    .01296    .37658
   1.26202    .57500    .00216    .39662
   1.26998    .57500   -.00701    .40407
   1.27412    .57500   -.01511    .41469
   1.27793    .57500   -.02203    .42503
   1.28207    .57500   -.01449    .42786
   1.28589    .57500   -.00839    .43018
   1.29385    .57500   -.01464    .45007
   1.30977    .57500    .00729    .49279
   1.32568    .57500    .05295    .52427
   1.34160    .57500    .09154    .52529
   1.35751    .57500    .15202    .49149
   1.37343    .57500    .17412    .47510
   1.38934    .57500    .17120    .46470
   1.42117    .57500    .10490    .43528
   1.45300    .57500    .08347    .39673
   1.48484    .57500    .16906    .33632
   1.50075    .57500    .20321    .32170
   1.51667    .57500    .22458    .31864
   1.58116    .57500    .16264    .35997
   1.61776    .57500    .15202    .35520
   1.65437    .57500    .15619    .34918
   1.68620    .57500    .16237    .35665
   1.70211    .57500    .16323    .36184
   1.71803    .57500    .16345    .36621
   1.73394    .57500    .16059    .37052
   1.74986    .57500    .15821    .37479
   1.78169    .57500    .14751    .38093
   1.81352    .57500    .14381    .38339
   1.82944    .57500    .14132    .38919
   1.83739    .57500    .13147    .39025
   1.84535    .57500    .13162    .39052
   1.85331    .57500    .13441    .38345
   1.85745    .57500    .12654    .38677
   1.86127    .57500    .11863    .39037
   1.86541    .57500    .12599    .38395
   1.86923    .57500    .13288    .37763
   1.87718    .57500    .12992    .37881
   1.89310    .57500    .13863    .38760
   1.90901    .57500    .16808    .38784
   1.92493    .57500    .18145    .40005
   1.94085    .57500    .17762    .40102
   1.95676    .57500    .17796    .40922
   1.97268    .57500    .17866    .41450
    .03169    .65000    .16487    .41363
    .06352    .65000    .16005    .38373
    .07944    .65000    .15603    .35452
    .08739    .65000    .16089    .34507
    .09535    .65000    .16096    .32871
    .10331    .65000    .15156    .30769
    .10745    .65000    .15768    .30003
    .11127    .65000    .16364    .29224
    .11541    .65000    .16591    .28010
    .11923    .65000    .16763    .26874
    .12718    .65000    .16284    .24663
    .14310    .65000    .15410    .19460
    .15901    .65000    .10045    .18614
    .17493    .65000    .05267    .23080
    .19085    .65000    .03221    .27297
    .20676    .65000    .02486    .30742
    .22268    .65000    .01597    .34523
    .25451    .65000    .02543    .45421
    .28634    .65000    .05957    .53689
    .31817    .65000    .06748    .52322
    .33408    .65000    .06730    .50803
    .35000    .65000    .06947    .49376
    .41449    .65000    .22723    .35284
    .45109    .65000    .20734    .35837
    .48770    .65000    .17228    .37411
    .51953    .65000    .14605    .37266
    .53545    .65000    .13810    .36760
    .55136    .65000    .13689    .36093
    .56728    .65000    .14704    .35651
    .58319    .65000    .15647    .35520
    .61502    .65000    .16375    .36043
    .64685    .65000    .15155    .37076
    .66277    .65000    .13547    .37731
    .67073    .65000    .13470    .37290
    .67869    .65000    .12332    .37084
    .68664    .65000    .11516    .36133
    .69078    .65000    .11212    .35983
    .69460    .65000    .10950    .35829
    .69874    .65000    .10566    .35435
    .70256    .65000    .10170    .35050
    .71052    .65000    .10506    .33736
    .72643    .65000    .11741    .32414
    .74235    .65000    .13527    .31149
    .75826    .65000    .14929    .31713
    .77418    .65000    .15782    .31788
    .79009    .65000    .16261    .32562
    .80601    .65000    .16639    .33251
    .83784    .65000    .16327    .34892
    .86967    .65000    .16335    .36261
    .90150    .65000    .16544    .37844
    .91742    .65000    .16673    .38588
    .93333    .65000    .16674    .39273
    .99782    .65000    .17814    .40777
   1.03443    .65000    .17842    .39832
   1.07103    .65000    .17585    .37740
   1.10286    .65000    .17635    .34404
   1.11878    .65000    .17339    .31820
   1.13470    .65000    .16138    .28217
   1.15061    .65000    .13043    .24409
   1.16653    .65000    .06731    .25837
   1.19836    .65000    .03437    .33447
   1.23019    .65000    .04281    .35839
   1.24610    .65000    .02248    .38203
   1.25406    .65000    .00471    .39827
   1.26202    .65000    .00223    .41196
   1.26998    .65000   -.00527    .40863
   1.27412    .65000   -.00612    .41730
   1.27793    .65000   -.00742    .42421
   1.28207    .65000   -.00717    .43356
   1.28589    .65000   -.00553    .44280
   1.29385    .65000   -.00722    .44937
   1.30977    .65000    .00692    .49181
   1.32568    .65000    .03944    .50904
   1.34160    .65000    .09235    .51547
   1.35751    .65000    .15072    .48310
   1.37343    .65000    .16634    .46949
   1.38934    .65000    .16373    .45830
   1.42117    .65000    .10971    .42352
   1.45300    .65000    .10230    .38323
   1.48484    .65000    .16774    .33122
   1.50075    .65000    .19314    .31952
   1.51667    .65000    .20494    .31960
   1.58116    .65000    .16465    .36266
   1.61776    .65000    .15683    .35735
   1.65437    .65000    .15913    .35163
   1.68620    .65000    .16528    .36121
   1.70211    .65000    .16523    .36719
   1.71803    .65000    .16236    .37379
   1.73394    .65000    .15723    .37768
   1.74986    .65000    .15125    .38222
   1.78169    .65000    .13933    .38586
   1.81352    .65000    .13039    .39364
   1.82944    .65000    .12330    .40084
   1.83739    .65000    .12027    .39732
   1.84535    .65000    .11793    .39553
   1.85331    .65000    .11429    .38246
   1.85745    .65000    .11506    .38479
   1.86127    .65000    .11578    .38716
   1.86541    .65000    .11528    .38616
   1.86923    .65000    .11416    .38560
   1.87718    .65000    .11491    .38585
   1.89310    .65000    .12424    .38717
   1.90901    .65000    .14382    .37663
   1.92493    .65000    .15413    .39252
   1.94085    .65000    .16246    .38764
   1.95676    .65000    .16773    .38829
   1.97268    .65000    .17291    .38869
    .03169    .72500    .14991    .38189
    .06352    .72500    .14310    .36678
    .07944    .72500    .15241    .34548
    .08740    .72500    .14736    .33458
    .09535    .72500    .15553    .31613
    .10331    .72500    .15634    .29412
    .10745    .72500    .15487    .28559
    .11127    .72500    .15462    .27639
    .11541    .72500    .15844    .26432
    .11923    .72500    .16011    .25263
    .12718    .72500    .15832    .23363
    .14310    .72500    .13405    .18841
    .15901    .72500    .08531    .19024
    .17493    .72500    .04093    .23456
    .19085    .72500    .03287    .27980
    .20676    .72500    .02493    .31308
    .22268    .72500    .01189    .35538
    .25451    .72500    .03320    .47088
    .28634    .72500    .07056    .56220
    .31817    .72500    .06692    .52941
    .33408    .72500    .06562    .51389
    .35000    .72500    .07006    .49488
    .41449    .72500    .16881    .37280
    .45110    .72500    .17375    .35369
    .48770    .72500    .15946    .36307
    .51953    .72500    .14316    .36019
    .53545    .72500    .14268    .35489
    .55136    .72500    .14568    .34802
    .56728    .72500    .14898    .34531
    .58319    .72500    .15365    .34574
    .61502    .72500    .15793    .35205
    .64686    .72500    .14429    .36393
    .66277    .72500    .13765    .36601
    .67073    .72500    .12953    .36872
    .67869    .72500    .12278    .36839
    .68664    .72500    .11805    .36455
    .69078    .72500    .11446    .36112
    .69460    .72500    .11076    .35773
    .69874    .72500    .10903    .35470
    .70256    .72500    .10771    .35186
    .71052    .72500    .11187    .34063
    .72643    .72500    .12024    .32794
    .74235    .72500    .13123    .32571
    .75826    .72500    .14436    .32570
    .77418    .72500    .15145    .33116
    .79009    .72500    .15358    .33973
    .80601    .72500    .15558    .35059
    .83784    .72500    .14803    .36387
    .86967    .72500    .14929    .37651
    .90150    .72500    .15024    .38611
    .91742    .72500    .14954    .39238
    .93333    .72500    .14891    .39635
    .99782    .72500    .13880    .39349
   1.03443    .72500    .14890    .37871
   1.07103    .72500    .16317    .35459
   1.10286    .72500    .17122    .32582
   1.11878    .72500    .16990    .30050
   1.13470    .72500    .15574    .26354
   1.15061    .72500    .11729    .22849
   1.16653    .72500    .06556    .25638
   1.19836    .72500    .03039    .32923
   1.23019    .72500    .04436    .34254
   1.24610    .72500    .03329    .37779
   1.25406    .72500    .02384    .39679
   1.26202    .72500    .01838    .41302
   1.26998    .72500    .01597    .42560
   1.27412    .72500    .01323    .43285
   1.27793    .72500    .00943    .43895
   1.28207    .72500    .01315    .44641
   1.28589    .72500    .01713    .45163
   1.29385    .72500   -.00266    .45418
   1.30977    .72500    .01237    .48589
   1.32568    .72500    .03547    .50572
   1.34160    .72500    .08798    .50792
   1.35751    .72500    .15622    .49121
   1.37343    .72500    .18180    .46159
   1.38934    .72500    .18631    .43957
   1.42117    .72500    .14209    .40704
   1.45300    .72500    .12677    .36762
   1.48484    .72500    .17592    .31901
   1.50075    .72500    .19055    .31064
   1.51667    .72500    .19795    .31307
   1.58116    .72500    .15295    .34347
   1.61776    .72500    .15079    .34415
   1.65437    .72500    .15516    .34337
   1.68620    .72500    .15379    .35146
   1.70211    .72500    .15160    .35534
   1.71803    .72500    .15025    .35819
   1.73394    .72500    .14726    .36246
   1.74986    .72500    .14391    .36663
   1.78169    .72500    .13462    .37461
   1.81352    .72500    .12791    .38462
   1.82944    .72500    .11757    .38782
   1.83739    .72500    .10984    .38539
   1.84535    .72500    .11315    .39042
   1.85331    .72500    .10829    .38460
   1.85745    .72500    .10227    .38714
   1.86127    .72500    .09654    .38927
   1.86541    .72500    .09732    .38445
   1.86923    .72500    .09722    .37941
   1.87718    .72500    .09085    .38346
   1.89310    .72500    .11278    .36900
   1.90901    .72500    .12073    .37187
   1.92493    .72500    .13366    .36830
   1.94085    .72500    .14753    .37376
   1.95676    .72500    .14585    .37800
   1.97268    .72500    .14891    .38019
    .03169    .80000    .13130    .38501
    .06352    .80000    .13696    .35736
    .07944    .80000    .14322    .33754
    .08739    .80000    .14398    .32645
    .09535    .80000    .15122    .31138
    .10331    .80000    .15843    .29104
    .10745    .80000    .15592    .28246
    .11127    .80000    .15417    .27473
    .11541    .80000    .15422    .26039
    .11923    .80000    .15157    .24649
    .12718    .80000    .15415    .21659
    .14310    .80000    .12628    .18137
    .15901    .80000    .08926    .18164
    .17493    .80000    .04206    .23436
    .19085    .80000    .02403    .26906
    .20676    .80000    .02233    .29856
    .22268    .80000    .00877    .33152
    .25451    .80000    .02540    .43029
    .28634    .80000    .08371    .54054
    .31817    .80000    .08267    .52341
    .33408    .80000    .07924    .49924
    .35000    .80000    .08047    .47060
    .41449    .80000    .22272    .32493
    .45109    .80000    .19305    .34345
    .48770    .80000    .16416    .35799
    .51953    .80000    .15085    .35638
    .53545    .80000    .14781    .35292
    .55136    .80000    .14736    .35003
    .56728    .80000    .14792    .35165
    .58319    .80000    .14865    .35491
    .61502    .80000    .14761    .35858
    .64685    .80000    .13815    .36561
    .66277    .80000    .13128    .36657
    .67073    .80000    .12794    .36644
    .67869    .80000    .11952    .36648
    .68664    .80000    .11642    .36474
    .69078    .80000    .11121    .36280
    .69460    .80000    .10590    .36088
    .69874    .80000    .10678    .35569
    .70256    .80000    .10771    .35069
    .71052    .80000    .10277    .34571
    .72643    .80000    .11457    .32769
    .74235    .80000    .12653    .32613
    .75826    .80000    .12866    .32285
    .77418    .80000    .14000    .32151
    .79009    .80000    .14173    .32350
    .80601    .80000    .14018    .32759
    .83784    .80000    .13814    .33597
    .86967    .80000    .13553    .34354
    .90150    .80000    .13367    .35616
    .91742    .80000    .13593    .36173
    .93333    .80000    .13647    .36615
    .99782    .80000    .14637    .39052
   1.03443    .80000    .15306    .37876
   1.07103    .80000    .16175    .35564
   1.10286    .80000    .16946    .32021
   1.11878    .80000    .16468    .29164
   1.13470    .80000    .14302    .25270
   1.15061    .80000    .10179    .23136
   1.16653    .80000    .05186    .27115
   1.19836    .80000    .04645    .33138
   1.23019    .80000    .04385    .36558
   1.24610    .80000    .02818    .40045
   1.25406    .80000    .02735    .41730
   1.26202    .80000    .02498    .43729
   1.26998    .80000    .01318    .44659
   1.27412    .80000    .01558    .44983
   1.27793    .80000    .01840    .45166
   1.28207    .80000    .01701    .45452
   1.28589    .80000    .01570    .45617
   1.29385    .80000    .00674    .46677
   1.30977    .80000    .03002    .47863
   1.32568    .80000    .03762    .49476
   1.34160    .80000    .08228    .49417
   1.35751    .80000    .13777    .48241
   1.37343    .80000    .17760    .45033
   1.38934    .80000    .19162    .42026
   1.42117    .80000    .14294    .39171
   1.45300    .80000    .12117    .36317
   1.48484    .80000    .15803    .31937
   1.50075    .80000    .17492    .31032
   1.51667    .80000    .18480    .31078
   1.58116    .80000    .15107    .35395
   1.61776    .80000    .14672    .35182
   1.65437    .80000    .14536    .35042
   1.68620    .80000    .14480    .35685
   1.70211    .80000    .14454    .36030
   1.71803    .80000    .14492    .36394
   1.73394    .80000    .14028    .36946
   1.74986    .80000    .13578    .37627
   1.78169    .80000    .13306    .37886
   1.81352    .80000    .12535    .39031
   1.82944    .80000    .11887    .39320
   1.83739    .80000    .11924    .39405
   1.84535    .80000    .10792    .39382
   1.85331    .80000    .09829    .39665
   1.85745    .80000    .09794    .39373
   1.86127    .80000    .09765    .39118
   1.86541    .80000    .09754    .38861
   1.86923    .80000    .09746    .38605
   1.87718    .80000    .09441    .38195
   1.89310    .80000    .10903    .36978
   1.90901    .80000    .11562    .37116
   1.92493    .80000    .12863    .36833
   1.94085    .80000    .13111    .36987
   1.95676    .80000    .13584    .37202
   1.97268    .80000    .14247    .37180
    .03169    .85000    .11285    .34400
    .06352    .85000    .11557    .32261
    .07944    .85000    .13042    .30364
    .08739    .85000    .14234    .29115
    .09535    .85000    .13432    .28253
    .10331    .85000    .13668    .26570
    .10745    .85000    .14263    .25616
    .11127    .85000    .14894    .24740
    .11541    .85000    .14560    .23272
    .11923    .85000    .14093    .21848
    .12718    .85000    .13848    .19449
    .14310    .85000    .10792    .16931
    .15901    .85000    .05895    .19174
    .17493    .85000    .03149    .23593
    .19085    .85000    .02538    .27507
    .20676    .85000    .02329    .30498
    .22268    .85000    .01529    .34452
    .25451    .85000    .03015    .45466
    .28634    .85000    .08890    .54692
    .31817    .85000    .11110    .51731
    .33408    .85000    .10047    .49657
    .35000    .85000    .09758    .46696
    .41449    .85000    .20690    .33178
    .45109    .85000    .18702    .34290
    .48770    .85000    .16225    .35117
    .51953    .85000    .15254    .35185
    .53545    .85000    .14679    .35161
    .55136    .85000    .14370    .35015
    .56728    .85000    .14023    .34948
    .58319    .85000    .13669    .34971
    .61502    .85000    .13835    .34980
    .64685    .85000    .13724    .35370
    .66277    .85000    .13068    .35152
    .67073    .85000    .12605    .35276
    .67869    .85000    .12102    .35336
    .68664    .85000    .11543    .34787
    .69078    .85000    .11244    .34547
    .69460    .85000    .10962    .34281
    .69874    .85000    .10703    .33608
    .70256    .85000    .10453    .32947
    .71052    .85000    .10242    .32220
    .72643    .85000    .10523    .30748
    .74235    .85000    .11361    .29878
    .75826    .85000    .12178    .29778
    .77418    .85000    .12895    .29892
    .79009    .85000    .12987    .30332
    .80601    .85000    .13154    .30516
    .83784    .85000    .12649    .31406
    .86967    .85000    .12264    .31913
    .90150    .85000    .11745    .32154
    .91742    .85000    .11676    .32392
    .93333    .85000    .11562    .32606
    .99782    .85000    .12133    .35856
   1.03443    .85000    .13105    .35160
   1.07103    .85000    .14323    .33659
   1.10286    .85000    .15707    .30600
   1.11878    .85000    .15832    .27593
   1.13470    .85000    .14070    .23743
   1.15061    .85000    .08465    .23208
   1.16653    .85000    .04452    .27502
   1.19836    .85000    .03678    .33230
   1.23019    .85000    .04487    .36454
   1.24610    .85000    .03697    .41228
   1.25406    .85000    .02727    .42387
   1.26202    .85000    .03201    .44275
   1.26998    .85000    .03695    .45821
   1.27412    .85000    .03024    .45756
   1.27793    .85000    .02440    .45422
   1.28207    .85000    .02572    .45881
   1.28589    .85000    .02618    .46280
   1.29385    .85000    .03247    .47033
   1.30977    .85000    .02797    .47177
   1.32568    .85000    .04506    .47898
   1.34160    .85000    .08152    .48454
   1.35751    .85000    .13140    .45948
   1.37343    .85000    .15738    .42745
   1.38934    .85000    .17415    .39768
   1.42117    .85000    .15625    .37160
   1.45300    .85000    .14413    .34642
   1.48484    .85000    .16132    .31449
   1.50075    .85000    .16932    .30889
   1.51667    .85000    .17864    .30888
   1.58116    .85000    .15798    .34232
   1.61776    .85000    .14849    .34364
   1.65437    .85000    .14450    .34503
   1.68620    .85000    .13998    .34962
   1.70211    .85000    .13893    .35157
   1.71803    .85000    .13759    .35359
   1.73394    .85000    .13558    .35720
   1.74986    .85000    .13436    .35983
   1.78169    .85000    .12991    .36068
   1.81352    .85000    .12112    .35990
   1.82944    .85000    .10900    .36525
   1.83739    .85000    .10985    .36262
   1.84535    .85000    .10314    .36414
   1.85331    .85000    .09717    .36167
   1.85745    .85000    .09078    .35751
   1.86127    .85000    .08422    .35337
   1.86541    .85000    .08260    .34948
   1.86923    .85000    .08137    .34547
   1.87718    .85000    .08454    .33500
   1.89310    .85000    .08775    .32586
   1.90901    .85000    .09733    .32544
   1.92493    .85000    .10151    .32368
   1.94085    .85000    .11326    .32764
   1.95676    .85000    .11867    .33304
   1.97268    .85000    .12355    .33864
    .03169    .90000    .10859    .33457
    .06352    .90000    .10818    .31906
    .07944    .90000    .12338    .30236
    .08739    .90000    .11966    .29539
    .09535    .90000    .12649    .27820
    .10331    .90000    .13147    .26277
    .10745    .90000    .13474    .25314
    .11127    .90000    .13790    .24395
    .11541    .90000    .12322    .24075
    .11923    .90000    .10471    .23936
    .12718    .90000    .13386    .18615
    .14310    .90000    .08922    .17856
    .15901    .90000    .03963    .20597
    .17493    .90000    .02759    .24142
    .19085    .90000    .01757    .27972
    .20676    .90000    .01916    .30825
    .22268    .90000    .02101    .34093
    .25451    .90000    .03590    .41695
    .28634    .90000    .08537    .50095
    .31817    .90000    .10157    .49227
    .33408    .90000    .10039    .47148
    .35000    .90000    .08471    .45037
    .41449    .90000    .17411    .35932
    .45109    .90000    .16934    .35118
    .48770    .90000    .15561    .34613
    .51953    .90000    .14088    .34798
    .53545    .90000    .13599    .34800
    .55136    .90000    .13348    .34845
    .56728    .90000    .12645    .35047
    .58319    .90000    .12143    .35296
    .61502    .90000    .11467    .35471
    .64685    .90000    .11883    .35311
    .66277    .90000    .11540    .35287
    .67073    .90000    .11506    .34984
    .67869    .90000    .11232    .34496
    .68664    .90000    .10602    .34165
    .69078    .90000    .10248    .34098
    .69460    .90000    .09916    .34024
    .69874    .90000    .09732    .33581
    .70256    .90000    .09554    .33150
    .71052    .90000    .09597    .32389
    .72643    .90000    .09890    .31004
    .74235    .90000    .10892    .30225
    .75826    .90000    .10462    .30752
    .77418    .90000    .10426    .30903
    .79009    .90000    .10945    .31342
    .80601    .90000    .11062    .31870
    .83784    .90000    .10844    .32681
    .86967    .90000    .10879    .33037
    .90150    .90000    .10411    .33628
    .91742    .90000    .10389    .33975
    .93333    .90000    .10389    .34285
    .99782    .90000    .10821    .36068
   1.03443    .90000    .12157    .35864
   1.07103    .90000    .13753    .34556
   1.10286    .90000    .14366    .31542
   1.11878    .90000    .14108    .28435
   1.13470    .90000    .11824    .24791
   1.15061    .90000    .06976    .24538
   1.16653    .90000    .03492    .28446
   1.19836    .90000    .03621    .33658
   1.23019    .90000    .03797    .35576
   1.24610    .90000    .03982    .38112
   1.25406    .90000    .04346    .39931
   1.26202    .90000    .05030    .41838
   1.26998    .90000    .05887    .42933
   1.27412    .90000    .05112    .43426
   1.27793    .90000    .04222    .43625
   1.28207    .90000    .05277    .43755
   1.28589    .90000    .06171    .43939
   1.29385    .90000    .03287    .45858
   1.30977    .90000    .04166    .45626
   1.32568    .90000    .01773    .45078
   1.34160    .90000    .06763    .43262
   1.35751    .90000    .08323    .43869
   1.37343    .90000    .10894    .42694
   1.38934    .90000    .14202    .40462
   1.42117    .90000    .14690    .37261
   1.45300    .90000    .12920    .35390
   1.48484    .90000    .13824    .33370
   1.50075    .90000    .14832    .32665
   1.51667    .90000    .15959    .32607
   1.58116    .90000    .14226    .34253
   1.61776    .90000    .13360    .34239
   1.65437    .90000    .12760    .34441
   1.68620    .90000    .12337    .34760
   1.70211    .90000    .12052    .35078
   1.71803    .90000    .11821    .35362
   1.73394    .90000    .11720    .35475
   1.74986    .90000    .11902    .35492
   1.78169    .90000    .11403    .35696
   1.81352    .90000    .10563    .35869
   1.82944    .90000    .09395    .36116
