     Yi/Gi      Z/B      Cr/U2     Cu/U2  
    .78664    .42500    .10669    .36387
    .79078    .42500    .10227    .35999
    .79460    .42500    .09783    .35633
    .79874    .42500    .09998    .34957
    .80256    .42500    .10215    .34343
    .81052    .42500    .10119    .33312
    .82643    .42500    .12810    .32976
    .84235    .42500    .14968    .32473
    .85826    .42500    .16839    .34010
    .87418    .42500    .17869    .35714
    .89009    .42500    .18793    .37010
    .90601    .42500    .19500    .38379
    .93784    .42500    .20463    .39491
    .96967    .42500    .21745    .40149
   1.00150    .42500    .22765    .41139
   1.01742    .42500    .23423    .41481
   1.03333    .42500    .24192    .41640
   1.09782    .42500    .23262    .37097
   1.13443    .42500    .23171    .31683
   1.17103    .42500    .14249    .26121
   1.20286    .42500    .07172    .34732
   1.21878    .42500    .06397    .39091
   1.23470    .42500    .05309    .45358
   1.25061    .42500    .06283    .50442
   1.26653    .42500    .07405    .53917
   1.29836    .42500    .02096    .51640
   1.33019    .42500    .01479    .53530
   1.34610    .42500    .03367    .57459
   1.35406    .42500    .04653    .59029
   1.36202    .42500    .05294    .57238
   1.36998    .42500    .07860    .58763
   1.37412    .42500    .08171    .58545
   1.37793    .42500    .08293    .58171
   1.38207    .42500    .09568    .57553
   1.38589    .42500    .10920    .56927
   1.39385    .42500    .09979    .55000
   1.40977    .42500    .11590    .52188
   1.42568    .42500    .13240    .49587
   1.44160    .42500    .08907    .48517
   1.45751    .42500    .06995    .46968
   1.47343    .42500    .06289    .45015
   1.48934    .42500    .06470    .42492
   1.52117    .42500    .12886    .35165
   1.55300    .42500    .20429    .29975
   1.58484    .42500    .18808    .33161
   1.60075    .42500    .17574    .34382
   1.61667    .42500    .16429    .35318
   1.68116    .42500    .14268    .36050
   1.71776    .42500    .16023    .35238
   1.75437    .42500    .17442    .36209
   1.78620    .42500    .16461    .38607
   1.80211    .42500    .15736    .39802
   1.81803    .42500    .14875    .40984
   1.83394    .42500    .14438    .41494
   1.84986    .42500    .14063    .41912
   1.88169    .42500    .13333    .41881
   1.91352    .42500    .14438    .43554
   1.92944    .42500    .14217    .43957
   1.93739    .42500    .13667    .44178
   1.94535    .42500    .13787    .42982
   1.95331    .42500    .14152    .42859
   1.95745    .42500    .13721    .42665
   1.96127    .42500    .13356    .42441
   1.96541    .42500    .13746    .41965
   1.96923    .42500    .14116    .41459
   1.97718    .42500    .13710    .41337
    .00437    .50000    .18770    .44803
    .03620    .50000    .20485    .43038
    .05211    .50000    .21399    .41899
    .06803    .50000    .22323    .40609
    .08394    .50000    .22499    .39071
    .09986    .50000    .22479    .37005
    .13169    .50000    .21745    .29649
    .16352    .50000    .12018    .22980
    .17944    .50000    .08039    .26471
    .18740    .50000    .06479    .28322
    .19535    .50000    .06540    .29590
    .20331    .50000    .05163    .30429
    .20745    .50000    .04739    .30594
    .21127    .50000    .04363    .30736
    .21541    .50000    .04136    .31097
    .21923    .50000    .03794    .31415
    .22718    .50000    .03270    .31409
    .24310    .50000    .00166    .34853
    .25901    .50000    .01060    .42027
    .27493    .50000    .01396    .50725
    .29085    .50000    .06353    .56821
    .30676    .50000    .10007    .59193
    .32268    .50000    .12774    .59350
    .35451    .50000    .11523    .54327
    .38634    .50000    .07169    .49885
    .41817    .50000    .09576    .43814
    .43408    .50000    .12770    .39638
    .45000    .50000    .17628    .34949
    .51449    .50000    .19251    .35750
    .55110    .50000    .15281    .37512
    .58770    .50000    .12492    .37520
    .61953    .50000    .14603    .35596
    .63545    .50000    .15947    .34928
    .65136    .50000    .17220    .34700
    .66728    .50000    .17213    .35730
    .68319    .50000    .16606    .36945
    .71502    .50000    .14867    .38584
    .74686    .50000    .13148    .38889
    .76277    .50000    .12100    .39099
    .77073    .50000    .12055    .40191
    .77869    .50000    .11253    .39636
    .78664    .50000    .10764    .39076
    .79078    .50000    .10273    .38804
    .79460    .50000    .09779    .38485
    .79874    .50000    .10126    .37814
    .80256    .50000    .10504    .37196
    .81052    .50000    .10044    .35564
    .82643    .50000    .12040    .34710
    .84235    .50000    .14708    .35627
    .85826    .50000    .15827    .37046
    .87418    .50000    .17844    .38489
    .89009    .50000    .18677    .39800
    .90601    .50000    .19415    .41332
    .93784    .50000    .19697    .42496
    .96967    .50000    .20156    .43325
   1.00150    .50000    .21898    .43075
   1.01742    .50000    .22748    .42709
   1.03333    .50000    .23432    .42216
   1.09782    .50000    .22235    .36238
   1.13443    .50000    .21745    .29495
   1.17103    .50000    .11831    .26100
   1.20286    .50000    .06307    .34999
   1.21878    .50000    .05768    .39568
   1.23470    .50000    .05628    .46263
   1.25061    .50000    .06501    .53282
   1.26653    .50000    .07582    .57693
   1.29836    .50000    .04062    .55513
   1.33019    .50000    .02141    .51951
   1.34610    .50000    .05040    .53173
   1.35406    .50000    .02489    .54556
   1.36202    .50000    .04620    .55307
   1.36998    .50000    .04562    .55742
   1.37412    .50000    .04848    .55423
   1.37793    .50000    .05269    .55014
   1.38207    .50000    .06066    .54850
   1.38589    .50000    .06750    .54540
   1.39385    .50000    .08667    .51891
   1.40977    .50000    .13866    .47918
   1.42568    .50000    .16367    .45096
   1.44160    .50000    .17122    .43660
   1.45751    .50000    .13072    .44762
   1.47343    .50000    .09554    .43701
   1.48934    .50000    .07396    .42314
   1.52117    .50000    .09629    .36429
   1.55300    .50000    .17456    .30482
   1.58484    .50000    .19841    .32336
   1.60075    .50000    .19451    .33593
   1.61667    .50000    .18624    .34727
   1.68116    .50000    .13616    .36767
   1.71776    .50000    .15078    .35890
   1.75437    .50000    .16979    .37016
   1.78620    .50000    .15909    .39758
   1.80211    .50000    .15308    .40988
   1.81803    .50000    .14619    .41926
   1.83394    .50000    .13633    .42992
   1.84986    .50000    .13083    .44061
   1.88169    .50000    .13385    .44352
   1.91352    .50000    .13461    .44670
   1.92944    .50000    .12756    .44414
   1.93739    .50000    .13070    .45266
   1.94535    .50000    .12676    .44902
   1.95331    .50000    .11909    .43782
   1.95745    .50000    .11580    .43959
   1.96127    .50000    .11140    .44090
   1.96541    .50000    .11697    .43560
   1.96923    .50000    .12125    .43061
   1.97718    .50000    .12066    .41812
    .00437    .57500    .18050    .41658
    .03620    .57500    .17787    .41263
    .05211    .57500    .17943    .40315
    .06803    .57500    .18129    .39146
    .08394    .57500    .18109    .37789
    .09986    .57500    .18050    .36006
    .13169    .57500    .16089    .30163
    .16352    .57500    .08644    .22838
    .17944    .57500    .03529    .26127
    .18739    .57500    .02439    .28520
    .19535    .57500    .02199    .29248
    .20331    .57500    .01846    .30058
    .20745    .57500    .01402    .30560
    .21127    .57500    .00949    .30981
    .21541    .57500    .01281    .30920
    .21923    .57500    .01625    .30745
    .22718    .57500    .01206    .31675
    .24310    .57500    .00222    .34714
    .25901    .57500    .00574    .39279
    .27493    .57500    .02454    .44722
    .29085    .57500    .04649    .50758
    .30676    .57500    .08547    .54208
    .32268    .57500    .13036    .54434
    .35451    .57500    .13935    .49154
    .38634    .57500    .08449    .45603
    .41817    .57500    .10278    .41286
    .43408    .57500    .13087    .38145
    .45000    .57500    .17169    .34730
    .51449    .57500    .18528    .34491
    .55109    .57500    .15949    .35300
    .58770    .57500    .14435    .35266
    .61953    .57500    .14856    .34495
    .63545    .57500    .15404    .34329
    .65136    .57500    .15907    .34450
    .66728    .57500    .16228    .34982
    .68319    .57500    .16293    .35490
    .71502    .57500    .15261    .36639
    .74686    .57500    .14394    .36948
    .76277    .57500    .13661    .36997
    .77073    .57500    .13029    .37112
    .77869    .57500    .12720    .36806
    .78664    .57500    .12370    .36210
    .79078    .57500    .11846    .36087
    .79460    .57500    .11361    .35946
    .79874    .57500    .11301    .35277
    .80256    .57500    .11209    .34650
    .81052    .57500    .12474    .34266
    .82643    .57500    .13559    .33464
    .84235    .57500    .16041    .33257
    .85826    .57500    .16324    .34270
    .87418    .57500    .16833    .35178
    .89009    .57500    .17528    .36253
    .90601    .57500    .18022    .37490
    .93784    .57500    .18130    .38967
    .96967    .57500    .18163    .40130
   1.00150    .57500    .19026    .41772
   1.01742    .57500    .19735    .41936
   1.03333    .57500    .20844    .41739
   1.09782    .57500    .18283    .36426
   1.13443    .57500    .17737    .31539
   1.17103    .57500    .08831    .26976
   1.20286    .57500    .03113    .35083
   1.21878    .57500    .03209    .38041
   1.23470    .57500    .04077    .41655
   1.25061    .57500    .05862    .44633
   1.26653    .57500    .05224    .48072
   1.29836    .57500    .04056    .51366
   1.33019    .57500    .02139    .51112
   1.34610    .57500    .04018    .52008
   1.35406    .57500    .05420    .52435
   1.36202    .57500    .05181    .52330
   1.36998    .57500    .05940    .52415
   1.37412    .57500    .06503    .52120
   1.37793    .57500    .06999    .51734
   1.38207    .57500    .07410    .50514
   1.38589    .57500    .07811    .49255
   1.39385    .57500    .09006    .48111
   1.40977    .57500    .13702    .43561
   1.42568    .57500    .17235    .39938
   1.44160    .57500    .16173    .39030
   1.45751    .57500    .15263    .38279
   1.47343    .57500    .12202    .38198
   1.48934    .57500    .10366    .37713
   1.52117    .57500    .13309    .33098
   1.55300    .57500    .18216    .30260
   1.58484    .57500    .19168    .32165
   1.60075    .57500    .18677    .33379
   1.61667    .57500    .17840    .34553
   1.68116    .57500    .15113    .35118
   1.71776    .57500    .15908    .35211
   1.75437    .57500    .16700    .35787
   1.78620    .57500    .16709    .36662
   1.80211    .57500    .16425    .37261
   1.81803    .57500    .16203    .37929
   1.83394    .57500    .16274    .38463
   1.84986    .57500    .16130    .39252
   1.88169    .57500    .14873    .40963
   1.91352    .57500    .14899    .42378
   1.92944    .57500    .15001    .42774
   1.93739    .57500    .12923    .43002
   1.94535    .57500    .14043    .42546
   1.95331    .57500    .14069    .41626
   1.95745    .57500    .13564    .41631
   1.96127    .57500    .13027    .41629
   1.96541    .57500    .12836    .41061
   1.96923    .57500    .12571    .40500
   1.97718    .57500    .14355    .40470
    .00437    .65000    .18054    .41828
    .03620    .65000    .17898    .40743
    .05211    .65000    .17722    .39780
    .06803    .65000    .17576    .38564
    .08394    .65000    .17364    .37177
    .09986    .65000    .17310    .35180
    .13169    .65000    .15511    .27669
    .16352    .65000    .06257    .24704
    .17944    .65000    .02670    .28554
    .18739    .65000    .02687    .29998
    .19535    .65000    .02092    .31063
    .20331    .65000    .01919    .30382
    .20745    .65000    .02055    .31027
    .21127    .65000    .02199    .31707
    .21541    .65000    .02150    .31921
    .21923    .65000    .01993    .32108
    .22718    .65000    .01457    .32960
    .24310    .65000    .00810    .35332
    .25901    .65000   -.00146    .39042
    .27493    .65000    .02020    .45482
    .29085    .65000    .03726    .50325
    .30676    .65000    .07617    .53348
    .32268    .65000    .12628    .53397
    .35451    .65000    .13148    .48590
    .38634    .65000    .09038    .44998
    .41817    .65000    .11139    .40548
    .43408    .65000    .13454    .37584
    .45000    .65000    .16354    .34533
    .51449    .65000    .19657    .34035
    .55109    .65000    .16780    .35454
    .58770    .65000    .14605    .35472
    .61953    .65000    .15348    .34985
    .63545    .65000    .15770    .35065
    .65136    .65000    .16197    .35375
    .66728    .65000    .16426    .35992
    .68319    .65000    .16302    .36649
    .71502    .65000    .15345    .37530
    .74686    .65000    .14592    .37962
    .76277    .65000    .13818    .38527
    .77073    .65000    .13694    .38145
    .77869    .65000    .12683    .38009
    .78664    .65000    .12149    .37058
    .79078    .65000    .12036    .37013
    .79460    .65000    .11882    .36973
    .79874    .65000    .11446    .36786
    .80256    .65000    .10985    .36655
    .81052    .65000    .11801    .35576
    .82643    .65000    .12770    .35116
    .84235    .65000    .14396    .34507
    .85826    .65000    .15471    .35498
    .87418    .65000    .16157    .35566
    .89009    .65000    .16565    .36199
    .90601    .65000    .16865    .37086
    .93784    .65000    .17308    .38365
    .96967    .65000    .17460    .39075
   1.00150    .65000    .17559    .39489
   1.01742    .65000    .17908    .39268
   1.03333    .65000    .18172    .38878
   1.09782    .65000    .18122    .34918
   1.13443    .65000    .16658    .28383
   1.17103    .65000    .05594    .28310
   1.20286    .65000    .02909    .36383
   1.21878    .65000    .03192    .39878
   1.23470    .65000    .04028    .44830
   1.25061    .65000    .03788    .48780
   1.26653    .65000    .02795    .52577
   1.29836    .65000    .04097    .53561
   1.33019    .65000    .04168    .51467
   1.34610    .65000    .02532    .51689
   1.35406    .65000    .04656    .52132
   1.36202    .65000    .03826    .51808
   1.36998    .65000    .03711    .51183
   1.37412    .65000    .04204    .51041
   1.37793    .65000    .04878    .50847
   1.38207    .65000    .06120    .50371
   1.38589    .65000    .07036    .49829
   1.39385    .65000    .09016    .47535
   1.40977    .65000    .13613    .43043
   1.42568    .65000    .17365    .38514
   1.44160    .65000    .17102    .37259
   1.45751    .65000    .15661    .36852
   1.47343    .65000    .12997    .36902
   1.48934    .65000    .11085    .36148
   1.52117    .65000    .14218    .32102
   1.55300    .65000    .18035    .30346
   1.58484    .65000    .18444    .32144
   1.60075    .65000    .18140    .33141
   1.61667    .65000    .17689    .33985
   1.68116    .65000    .15627    .35753
   1.71776    .65000    .16232    .35719
   1.75437    .65000    .16728    .36391
   1.78620    .65000    .15767    .37983
   1.80211    .65000    .15013    .38811
   1.81803    .65000    .14276    .39457
   1.83394    .65000    .13964    .39920
   1.84986    .65000    .13601    .40495
   1.88169    .65000    .13920    .41763
   1.91352    .65000    .12607    .42629
   1.92944    .65000    .12428    .42628
   1.93739    .65000    .12025    .42355
   1.94535    .65000    .11718    .41743
   1.95331    .65000    .11585    .40690
   1.95745    .65000    .12020    .40661
   1.96127    .65000    .12391    .40635
   1.96541    .65000    .12404    .40297
   1.96923    .65000    .12534    .39943
   1.97718    .65000    .12807    .39552
    .00437    .72500    .15229    .39286
    .03620    .72500    .15083    .38256
    .05211    .72500    .15076    .37547
    .06803    .72500    .15366    .36369
    .08394    .72500    .15677    .34826
    .09986    .72500    .15962    .32619
    .13169    .72500    .15581    .25688
    .16352    .72500    .07526    .22983
    .17944    .72500    .03655    .27479
    .18740    .72500    .03059    .29323
    .19535    .72500    .02726    .30210
    .20331    .72500    .02298    .30817
    .20745    .72500    .02304    .31272
    .21127    .72500    .02213    .31675
    .21541    .72500    .01898    .32088
    .21923    .72500    .01435    .32402
    .22718    .72500    .00932    .32763
    .24310    .72500    .00754    .35687
    .25901    .72500    .00539    .39738
    .27493    .72500    .00655    .44090
    .29085    .72500    .04328    .50221
    .30676    .72500    .08088    .53130
    .32268    .72500    .13447    .53198
    .35451    .72500    .14937    .48338
    .38634    .72500    .11948    .43757
    .41817    .72500    .13473    .38408
    .43408    .72500    .15237    .35479
    .45000    .72500    .17960    .32472
    .51449    .72500    .16940    .32556
    .55110    .72500    .15451    .34040
    .58770    .72500    .14850    .34302
    .61953    .72500    .15466    .33950
    .63545    .72500    .15610    .34192
    .65136    .72500    .15836    .34577
    .66728    .72500    .15802    .35082
    .68319    .72500    .15500    .35725
    .71502    .72500    .15186    .36259
    .74686    .72500    .14099    .37060
    .76277    .72500    .13720    .37366
    .77073    .72500    .12403    .37622
    .77869    .72500    .12561    .37362
    .78664    .72500    .11657    .37306
    .79078    .72500    .11369    .37111
    .79460    .72500    .11062    .36907
    .79874    .72500    .10867    .36752
    .80256    .72500    .10760    .36579
    .81052    .72500    .11163    .35278
    .82643    .72500    .12864    .35070
    .84235    .72500    .13077    .35613
    .85826    .72500    .13950    .35775
    .87418    .72500    .14742    .36150
    .89009    .72500    .14468    .37337
    .90601    .72500    .14678    .38026
    .93784    .72500    .15262    .38542
    .96967    .72500    .15530    .38823
   1.00150    .72500    .15767    .38774
   1.01742    .72500    .15867    .38449
   1.03333    .72500    .16184    .37874
   1.09782    .72500    .16324    .33857
   1.13443    .72500    .16547    .26723
   1.17103    .72500    .06303    .26906
   1.20286    .72500    .03710    .35012
   1.21878    .72500    .03981    .39073
   1.23470    .72500    .04920    .44466
   1.25061    .72500    .04892    .48549
   1.26653    .72500    .04865    .51560
   1.29836    .72500    .03874    .53471
   1.33019    .72500    .05916    .51857
   1.34610    .72500    .04882    .51878
   1.35406    .72500    .05639    .51777
   1.36202    .72500    .06743    .51422
   1.36998    .72500    .06352    .51011
   1.37412    .72500    .06694    .50596
   1.37793    .72500    .06950    .50072
   1.38207    .72500    .07753    .49340
   1.38589    .72500    .08462    .48735
   1.39385    .72500    .09316    .46369
   1.40977    .72500    .13576    .42175
   1.42568    .72500    .15807    .39486
   1.44160    .72500    .17015    .37230
   1.45751    .72500    .16674    .36197
   1.47343    .72500    .15165    .35663
   1.48934    .72500    .14047    .34702
   1.52117    .72500    .15472    .31663
   1.55300    .72500    .17835    .30255
   1.58484    .72500    .17826    .32254
   1.60075    .72500    .17396    .33241
   1.61667    .72500    .16830    .34066
   1.68116    .72500    .14067    .35090
   1.71776    .72500    .14334    .35187
   1.75437    .72500    .14498    .35633
   1.78620    .72500    .13958    .36666
   1.80211    .72500    .13610    .37223
   1.81803    .72500    .13482    .37601
   1.83394    .72500    .13271    .38006
   1.84986    .72500    .12995    .38507
   1.88169    .72500    .13087    .39040
   1.91352    .72500    .12324    .40185
   1.92944    .72500    .11558    .40284
   1.93739    .72500    .11431    .40157
   1.94535    .72500    .12041    .40617
   1.95331    .72500    .11198    .39934
   1.95745    .72500    .11470    .39629
   1.96127    .72500    .11675    .39311
   1.96541    .72500    .11453    .38837
   1.96923    .72500    .11364    .38377
   1.97718    .72500    .10518    .38424
    .00437    .80000    .14277    .39194
    .03620    .80000    .14663    .38251
    .05211    .80000    .15083    .37468
    .06803    .80000    .15877    .36360
    .08394    .80000    .15967    .34777
    .09986    .80000    .15877    .32343
    .13169    .80000    .14100    .24531
    .16352    .80000    .04161    .26063
    .17944    .80000    .03879    .29289
    .18739    .80000    .03435    .30333
    .19535    .80000    .03275    .30687
    .20331    .80000    .03100    .31304
    .20745    .80000    .02624    .31456
    .21127    .80000    .02178    .31496
    .21541    .80000    .02528    .32182
    .21923    .80000    .02920    .32911
    .22718    .80000    .00904    .33808
    .24310    .80000    .01210    .36484
    .25901    .80000    .01777    .38446
    .27493    .80000    .02310    .43576
    .29085    .80000    .01320    .47423
    .30676    .80000    .06051    .50695
    .32268    .80000    .11982    .51419
    .35451    .80000    .15285    .47308
    .38634    .80000    .12709    .43147
    .41817    .80000    .13916    .36582
    .43408    .80000    .15846    .33558
    .45000    .80000    .17898    .30768
    .51449    .80000    .17874    .33879
    .55109    .80000    .15827    .34785
    .58770    .80000    .14554    .35038
    .61953    .80000    .14893    .34876
    .63545    .80000    .15123    .34927
    .65136    .80000    .15319    .35034
    .66728    .80000    .15073    .35639
    .68319    .80000    .14873    .36205
    .71502    .80000    .14277    .36568
    .74686    .80000    .13125    .37151
    .76277    .80000    .12670    .37210
    .77073    .80000    .12003    .37356
    .77869    .80000    .11920    .36817
    .78664    .80000    .11616    .36997
    .79078    .80000    .11022    .36874
    .79460    .80000    .10483    .36750
    .79874    .80000    .10399    .36306
    .80256    .80000    .10257    .35831
    .81052    .80000    .09935    .35786
    .82643    .80000    .10614    .34766
    .84235    .80000    .11340    .34146
    .85826    .80000    .11780    .33767
    .87418    .80000    .12636    .34081
    .89009    .80000    .12550    .34580
    .90601    .80000    .12573    .35095
    .93784    .80000    .13362    .35628
    .96967    .80000    .13781    .36304
   1.00150    .80000    .14270    .36642
   1.01742    .80000    .14513    .36655
   1.03333    .80000    .15019    .36440
   1.09782    .80000    .16938    .33087
   1.13443    .80000    .15643    .25352
   1.17103    .80000    .04821    .29232
   1.20286    .80000    .03916    .35699
   1.21878    .80000    .04220    .39368
   1.23470    .80000    .05844    .44393
   1.25061    .80000    .06017    .50012
   1.26653    .80000    .05785    .54788
   1.29836    .80000    .08010    .56170
   1.33019    .80000    .07761    .53997
   1.34610    .80000    .07024    .51884
   1.35406    .80000    .07013    .50980
   1.36202    .80000    .06116    .50584
   1.36998    .80000    .06815    .50036
   1.37412    .80000    .06849    .49549
   1.37793    .80000    .06766    .49013
   1.38207    .80000    .07060    .48081
   1.38589    .80000    .07263    .47178
   1.39385    .80000    .09505    .45357
   1.40977    .80000    .12532    .41601
   1.42568    .80000    .14271    .39091
   1.44160    .80000    .16605    .35686
   1.45751    .80000    .17333    .34300
   1.47343    .80000    .15408    .33678
   1.48934    .80000    .14419    .32858
   1.52117    .80000    .14503    .31111
   1.55300    .80000    .16435    .29850
   1.58484    .80000    .16921    .31527
   1.60075    .80000    .16801    .32460
   1.61667    .80000    .16510    .33250
   1.68116    .80000    .14134    .35642
   1.71776    .80000    .14235    .35918
   1.75437    .80000    .13736    .36678
   1.78620    .80000    .13750    .37511
   1.80211    .80000    .13805    .37940
   1.81803    .80000    .13908    .38271
   1.83394    .80000    .13495    .39017
   1.84986    .80000    .13096    .39678
   1.88169    .80000    .12686    .40408
   1.91352    .80000    .12615    .41417
   1.92944    .80000    .11937    .41704
   1.93739    .80000    .11732    .41036
   1.94535    .80000    .11065    .41237
   1.95331    .80000    .10752    .40734
   1.95745    .80000    .10808    .40479
   1.96127    .80000    .10897    .40214
   1.96541    .80000    .10980    .39798
   1.96923    .80000    .10983    .39401
   1.97718    .80000    .11215    .38372
    .00437    .85000    .11620    .34373
    .03620    .85000    .12291    .34019
    .05211    .85000    .13190    .33356
    .06803    .85000    .14191    .32490
    .08394    .85000    .14265    .31879
    .09986    .85000    .14312    .30396
    .13169    .85000    .12968    .22785
    .16352    .85000    .03593    .24689
    .17944    .85000    .03056    .28130
    .18739    .85000    .03043    .28772
    .19535    .85000    .02912    .30071
    .20331    .85000    .02442    .30181
    .20745    .85000    .02596    .30635
    .21127    .85000    .02764    .31033
    .21541    .85000    .02618    .31236
    .21923    .85000    .02486    .31450
    .22718    .85000    .01985    .32941
    .24310    .85000    .02907    .35480
    .25901    .85000    .01938    .39585
    .27493    .85000    .02378    .43849
    .29085    .85000    .03664    .48319
    .30676    .85000    .07447    .50068
    .32268    .85000    .12293    .49087
    .35451    .85000    .16088    .45063
    .38634    .85000    .14186    .41347
    .41817    .85000    .14022    .36152
    .43408    .85000    .14896    .33702
    .45000    .85000    .16283    .31764
    .51449    .85000    .17778    .33322
    .55109    .85000    .16057    .33916
    .58770    .85000    .14983    .34093
    .61953    .85000    .14458    .34053
    .63545    .85000    .14166    .34248
    .65136    .85000    .14001    .34340
    .66728    .85000    .14027    .34610
    .68319    .85000    .14070    .34886
    .71502    .85000    .13358    .35198
    .74686    .85000    .13010    .35676
    .76277    .85000    .12098    .35822
    .77073    .85000    .11636    .35524
    .77869    .85000    .10968    .35541
    .78664    .85000    .10435    .35183
    .79078    .85000    .10088    .34912
    .79460    .85000    .09748    .34633
    .79874    .85000    .09631    .33953
    .80256    .85000    .09565    .33214
    .81052    .85000    .09481    .32712
    .82643    .85000    .09518    .31481
    .84235    .85000    .10314    .30739
    .85826    .85000    .10918    .31005
    .87418    .85000    .10578    .31614
    .89009    .85000    .10957    .31701
    .90601    .85000    .11592    .31849
    .93784    .85000    .11745    .32116
    .96967    .85000    .11449    .32526
   1.00150    .85000    .11999    .32922
   1.01742    .85000    .12470    .33068
   1.03333    .85000    .13057    .33065
   1.09782    .85000    .16436    .31576
   1.13443    .85000    .14018    .24096
   1.17103    .85000    .03421    .29638
   1.20286    .85000    .02836    .35685
   1.21878    .85000    .02914    .39341
   1.23470    .85000    .04053    .44571
   1.25061    .85000    .05490    .49011
   1.26653    .85000    .06288    .52348
   1.29836    .85000    .09905    .55816
   1.33019    .85000    .10399    .54116
   1.34610    .85000    .08351    .52025
   1.35406    .85000    .08064    .50818
   1.36202    .85000    .06632    .50015
   1.36998    .85000    .05552    .49398
   1.37412    .85000    .06118    .48321
   1.37793    .85000    .06703    .47296
   1.38207    .85000    .06693    .46599
   1.38589    .85000    .06633    .45941
   1.39385    .85000    .08292    .44073
   1.40977    .85000    .10513    .41215
   1.42568    .85000    .13306    .37349
   1.44160    .85000    .14837    .35393
   1.45751    .85000    .15587    .33571
   1.47343    .85000    .15383    .32838
   1.48934    .85000    .14952    .32405
   1.52117    .85000    .14489    .30838
   1.55300    .85000    .15363    .29805
   1.58484    .85000    .16448    .30987
   1.60075    .85000    .16675    .31718
   1.61667    .85000    .16648    .32420
   1.68116    .85000    .14273    .34131
   1.71776    .85000    .13796    .34619
   1.75437    .85000    .13231    .35035
   1.78620    .85000    .12855    .35659
   1.80211    .85000    .12724    .35816
   1.81803    .85000    .12786    .35988
   1.83394    .85000    .12602    .36278
   1.84986    .85000    .12203    .36619
   1.88169    .85000    .11143    .36747
   1.91352    .85000    .10646    .37178
   1.92944    .85000    .10422    .37419
   1.93739    .85000    .09562    .37389
   1.94535    .85000    .09505    .37278
   1.95331    .85000    .09320    .36844
   1.95745    .85000    .09103    .36342
   1.96127    .85000    .08864    .35857
   1.96541    .85000    .09064    .35472
   1.96923    .85000    .09391    .35042
   1.97718    .85000    .09203    .33927
    .00437    .90000    .10396    .34068
    .03620    .90000    .11083    .33721
    .05211    .90000    .11484    .33403
    .06803    .90000    .12146    .32733
    .08394    .90000    .12876    .31687
    .09986    .90000    .13502    .30137
    .13169    .90000    .11978    .22733
    .16352    .90000    .03008    .25263
    .17944    .90000    .03138    .27853
    .18739    .90000    .02815    .28998
    .19535    .90000    .03381    .29755
    .20331    .90000    .03649    .30351
    .20745    .90000    .02916    .30719
    .21127    .90000    .02106    .31110
    .21541    .90000    .03026    .31200
    .21923    .90000    .04042    .31265
    .22718    .90000    .01510    .33805
    .24310    .90000    .04468    .35933
    .25901    .90000    .03408    .38157
    .27493    .90000    .04180    .39340
    .29085    .90000    .02710    .43013
    .30676    .90000    .04770    .45407
    .32268    .90000    .07673    .46807
    .35451    .90000    .12994    .43909
    .38634    .90000    .15654    .39770
    .41817    .90000    .13488    .36464
    .43408    .90000    .13199    .35256
    .45000    .90000    .13229    .34329
    .51449    .90000    .15800    .33890
    .55109    .90000    .14603    .34043
    .58770    .90000    .13874    .34044
    .61953    .90000    .12929    .34293
    .63545    .90000    .12627    .34443
    .65136    .90000    .12420    .34475
    .66728    .90000    .12217    .34735
    .68319    .90000    .12354    .34877
    .71502    .90000    .11517    .34952
    .74686    .90000    .11321    .35233
    .76277    .90000    .10949    .35090
    .77073    .90000    .10498    .35127
    .77869    .90000    .09946    .34515
    .78664    .90000    .09127    .34627
    .79078    .90000    .09179    .34354
    .79460    .90000    .09269    .34081
    .79874    .90000    .08804    .33668
    .80256    .90000    .08332    .33235
    .81052    .90000    .08365    .32784
    .82643    .90000    .08514    .31777
    .84235    .90000    .09552    .31899
    .85826    .90000    .08912    .32506
    .87418    .90000    .09445    .32414
    .89009    .90000    .09908    .32738
    .90601    .90000    .10317    .33026
    .93784    .90000    .10593    .33426
    .96967    .90000    .10919    .33884
   1.00150    .90000    .11369    .34384
   1.01742    .90000    .11762    .34464
   1.03333    .90000    .12041    .34566
   1.09782    .90000    .14947    .32622
   1.13443    .90000    .12951    .25224
   1.17103    .90000    .04029    .30258
   1.20286    .90000    .02820    .35932
   1.21878    .90000    .02590    .38903
   1.23470    .90000    .03750    .42657
   1.25061    .90000    .04513    .45034
   1.26653    .90000    .03490    .47938
   1.29836    .90000    .07957    .51028
   1.33019    .90000    .08166    .50840
   1.34610    .90000    .07832    .49264
   1.35406    .90000    .08569    .48662
   1.36202    .90000    .06506    .48175
   1.36998    .90000    .05206    .47389
   1.37412    .90000    .05701    .46500
   1.37793    .90000    .06338    .45722
   1.38207    .90000    .05384    .45496
   1.38589    .90000    .04826    .45263
   1.39385    .90000    .06122    .43406
   1.40977    .90000    .07291    .40591
   1.42568    .90000    .09180    .38195
   1.44160    .90000    .12386    .36430
   1.45751    .90000    .14037    .34513
   1.47343    .90000    .14327    .33394
   1.48934    .90000    .14501    .32457
   1.52117    .90000    .13105    .31906
   1.55300    .90000    .13282    .31441
   1.58484    .90000    .14678    .31892
   1.60075    .90000    .15003    .32352
   1.61667    .90000    .15121    .32850
   1.68116    .90000    .12644    .33946
   1.71776    .90000    .12412    .34145
